timestamped_line
[13:43:42] analog A8 is: 1
[13:43:43] analog A8 is: 1
[13:43:43] analog A8 is: 1
[13:43:43] analog A8 is: 1
[13:43:43] analog A8 is: 1
[13:43:44] analog A8 is: 1
[13:43:44] analog A8 is: 1
[13:43:44] analog A8 is: 1
[13:43:44] analog A8 is: 1
[13:43:45] analog A8 is: 1
[13:43:45] analog A8 is: 1
[13:43:45] analog A8 is: 1
[13:43:45] analog A8 is: 1
[13:43:46] analog A8 is: 1
[13:43:46] analog A8 is: 1
[13:43:46] analog A8 is: 1
[13:43:46] analog A8 is: 1
[13:43:47] analog A8 is: 1
[13:43:47] analog A8 is: 2
[13:43:47] analog A8 is: 1
[13:43:47] analog A8 is: 1
[13:43:48] analog A8 is: 1
[13:43:48] analog A8 is: 1
[13:43:48] analog A8 is: 1
[13:43:48] analog A8 is: 1
[13:43:49] analog A8 is: 1
[13:43:49] analog A8 is: 1
[13:43:49] analog A8 is: 1
[13:43:49] analog A8 is: 1
[13:43:50] analog A8 is: 1
[13:43:50] analog A8 is: 1
[13:43:50] analog A8 is: 1
[13:43:50] analog A8 is: 1
[13:43:51] analog A8 is: 1
[13:43:51] analog A8 is: 1
[13:43:51] analog A8 is: 1
[13:43:51] analog A8 is: 1
[13:43:52] analog A8 is: 1
[13:43:52] analog A8 is: 1
[13:43:52] analog A8 is: 1
[13:43:52] analog A8 is: 1
[13:43:53] analog A8 is: 1
[13:43:53] analog A8 is: 1
[13:43:53] analog A8 is: 1
[13:43:53] analog A8 is: 1
[13:43:54] analog A8 is: 1
[13:43:54] analog A8 is: 1
[13:43:54] analog A8 is: 1
[13:43:54] analog A8 is: 1
[13:43:55] analog A8 is: 1
[13:43:55] analog A8 is: 1
[13:43:55] analog A8 is: 1
[13:43:55] analog A8 is: 1
[13:43:56] analog A8 is: 1
[13:43:56] analog A8 is: 1
[13:43:56] analog A8 is: 1
[13:43:56] analog A8 is: 1
[13:43:57] analog A8 is: 1
[13:43:57] analog A8 is: 1
[13:43:57] analog A8 is: 1
[13:43:57] analog A8 is: 1
[13:43:58] analog A8 is: 1
[13:43:58] analog A8 is: 1
[13:43:58] analog A8 is: 1
[13:43:58] analog A8 is: 1
[13:43:59] analog A8 is: 1
[13:43:59] analog A8 is: 1
[13:43:59] analog A8 is: 2
[13:43:59] analog A8 is: 1
[13:44:00] analog A8 is: 1
[13:44:00] analog A8 is: 1
[13:44:00] analog A8 is: 1
[13:44:00] analog A8 is: 1
[13:44:01] analog A8 is: 1
[13:44:01] analog A8 is: 1
[13:44:01] analog A8 is: 1
[13:44:01] analog A8 is: 1
[13:44:02] analog A8 is: 1
[13:44:02] analog A8 is: 1
[13:44:02] analog A8 is: 1
[13:44:02] analog A8 is: 1
[13:44:03] analog A8 is: 2
[13:44:03] analog A8 is: 1
[13:44:03] analog A8 is: 1
[13:44:03] analog A8 is: 1
[13:44:04] analog A8 is: 1
[13:44:04] analog A8 is: 1
[13:44:04] analog A8 is: 1
[13:44:04] analog A8 is: 1
[13:44:05] analog A8 is: 1
[13:44:05] analog A8 is: 1
[13:44:05] analog A8 is: 1
[13:44:05] analog A8 is: 1
[13:44:06] analog A8 is: 1
[13:44:06] analog A8 is: 1
[13:44:06] analog A8 is: 3
[13:44:06] analog A8 is: 1
[13:44:07] analog A8 is: 1
[13:44:07] analog A8 is: 1
[13:44:07] analog A8 is: 1
[13:44:07] analog A8 is: 1
[13:44:08] analog A8 is: 1
[13:44:08] analog A8 is: 1
[13:44:08] analog A8 is: 1
[13:44:08] analog A8 is: 1
[13:44:09] analog A8 is: 1
[13:44:09] analog A8 is: 1
[13:44:09] analog A8 is: 1
[13:44:09] analog A8 is: 1
[13:44:10] analog A8 is: 1
[13:44:10] analog A8 is: 1
[13:44:10] analog A8 is: 1
[13:44:10] analog A8 is: 1
[13:44:11] analog A8 is: 1
[13:44:11] analog A8 is: 1
[13:44:11] analog A8 is: 1
[13:44:11] analog A8 is: 1
[13:44:12] analog A8 is: 1
[13:44:12] analog A8 is: 1
[13:44:12] analog A8 is: 1
[13:44:12] analog A8 is: 1
[13:44:13] analog A8 is: 1
[13:44:13] analog A8 is: 1
[13:44:13] analog A8 is: 2
[13:44:13] analog A8 is: 1
[13:44:14] analog A8 is: 1
[13:44:14] analog A8 is: 1
[13:44:14] analog A8 is: 1
[13:44:14] analog A8 is: 1
[13:44:15] analog A8 is: 1
[13:44:15] analog A8 is: 1
[13:44:15] analog A8 is: 1
