Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
24.82,36.826,1.011,1022,1023,492
25.14,35.815,-1.011,1023,1023,491
25.25,36.826,1.011,1023,1023,492
25.57,34.805,-2.021,1023,1023,493
25.68,35.815,1.011,1023,1022,493
25.79,36.826,1.011,1023,1023,494
26.00,35.815,-1.011,1023,1023,492
26.52,36.826,1.011,1023,1023,493
26.94,38.848,2.021,1023,1023,490
27.05,36.826,-2.021,1023,1023,489
27.16,37.837,1.011,1022,1023,488
27.27,36.826,-1.011,1023,1023,491
27.39,38.848,2.021,1023,1022,487
27.50,37.837,-1.011,1023,1023,487
27.71,36.826,-1.011,1023,1023,489
27.83,39.858,3.032,1023,1022,489
27.94,37.837,-2.021,1023,1023,488
28.05,38.848,1.011,1022,1023,489
28.16,37.837,-1.011,1023,1023,485
28.27,38.848,1.011,1023,1023,485
28.49,37.837,-1.011,1023,1023,489
28.60,39.858,2.021,1023,1023,486
28.71,38.848,-1.011,1022,1023,485
29.23,39.858,1.011,1023,1023,482
29.34,38.848,-1.011,1023,1023,480
29.76,39.858,1.011,1023,1023,467
29.97,38.848,-1.011,1023,1023,461
30.08,40.869,2.021,1023,1023,456
30.20,39.858,-1.011,1023,1023,453
30.31,40.869,1.011,1022,1023,451
30.42,39.858,-1.011,1022,1023,446
30.53,41.880,2.021,1023,1023,443
30.65,40.869,-1.011,1023,1023,440
30.86,39.858,-1.011,1023,1023,437
31.28,38.848,-1.011,1022,1023,444
31.39,36.826,-2.021,1023,1023,454
31.50,35.815,-1.011,1022,1022,473
31.62,34.805,-1.011,1023,1023,485
31.73,33.794,-1.011,1023,1023,487
31.84,34.805,1.011,1023,1023,484
32.15,35.815,1.011,1023,1023,478
32.37,34.805,-1.011,1023,1022,481
32.68,33.794,-1.011,1023,1023,485
32.90,34.805,1.011,1023,1023,486
33.11,32.783,-2.021,1023,1023,483
33.22,33.794,1.011,1022,1022,488
33.34,32.783,-1.011,1023,1023,489
33.45,33.794,1.011,1023,1023,497
33.56,32.783,-1.011,1023,1023,495
33.67,33.794,1.011,1023,1023,496
33.79,31.772,-2.021,1022,1023,521
34.30,30.762,-1.011,1023,1023,531
34.52,29.751,-1.011,1022,1023,543
34.63,30.762,1.011,1023,1023,553
34.74,29.751,-1.011,1023,1023,558
34.96,28.740,-1.011,1022,1022,564
35.07,27.729,-1.011,1023,1023,567
35.18,28.740,1.011,1023,1023,568
35.29,27.729,-1.011,1023,1023,569
35.51,28.740,1.011,1022,1023,583
35.62,26.719,-2.021,1023,1023,591
35.83,27.729,1.011,1022,1023,601
35.95,26.719,-1.011,1023,1023,604
36.46,25.708,-1.011,1023,1023,620
36.58,26.719,1.011,1023,1022,632
36.69,24.697,-2.021,1022,1023,639
37.21,23.687,-1.011,1022,1023,660
37.42,24.697,1.011,1022,1022,666
37.63,23.687,-1.011,1023,1023,667
37.95,22.676,-1.011,1022,1022,670
38.16,23.687,1.011,1022,1023,668
38.28,22.676,-1.011,1022,1022,666
38.39,23.687,1.011,1023,1023,666
38.50,22.676,-1.011,1022,1023,668
38.71,21.665,-1.011,1022,1023,671
38.93,22.676,1.011,1023,1023,670
39.04,21.665,-1.011,1023,1023,673
39.86,20.654,-1.011,1023,1023,676
39.97,21.665,1.011,1023,1023,681
40.09,20.654,-1.011,1023,1023,687
40.40,19.644,-1.011,1023,1023,727
40.51,20.654,1.011,1023,1023,734
40.63,21.665,1.011,1023,1023,740
40.74,20.654,-1.011,1022,1023,755
40.85,19.644,-1.011,1023,1023,755
41.27,20.654,1.011,1023,1023,791
41.58,19.644,-1.011,1022,1023,799
41.69,20.654,1.011,1022,1022,799
41.81,19.644,-1.011,1023,1023,804
42.12,18.633,-1.011,1023,1023,817
42.23,19.644,1.011,1022,1023,801
42.35,20.654,1.011,1022,1022,801
42.46,19.644,-1.011,1022,1023,797
42.57,20.654,1.011,1023,1023,777
42.88,21.665,1.011,1023,1022,732
43.00,22.676,1.011,1023,1023,716
43.31,23.687,1.011,1022,1023,679
43.42,24.697,1.011,1023,1023,668
43.63,25.708,1.011,1022,1022,658
43.75,24.697,-1.011,1022,1022,658
43.96,26.719,2.021,1023,1023,647
44.07,25.708,-1.011,1023,1022,635
44.19,26.719,1.011,1022,1023,624
44.50,28.740,2.021,1023,1023,594
44.61,27.729,-1.011,1022,1023,583
44.72,28.740,1.011,1022,1023,576
44.94,29.751,1.011,1023,1023,569
45.25,28.740,-1.011,1023,1023,553
45.37,30.762,2.021,1023,1023,547
45.68,31.772,1.011,1023,1023,531
46.40,32.783,1.011,1022,1023,517
46.81,31.772,-1.011,1023,1023,515
47.03,32.783,1.011,1022,1023,513
47.14,31.772,-1.011,1022,1023,513
47.35,32.783,1.011,1023,1023,509
47.77,31.772,-1.011,1023,1023,509
48.29,30.762,-1.011,1022,1023,519
48.50,31.772,1.011,1022,1023,518
48.71,32.783,1.011,1023,1023,511
49.13,29.751,-3.032,1023,1023,527
49.24,31.772,2.021,1023,1023,524
49.36,30.762,-1.011,1023,1023,522
49.47,31.772,1.011,1023,1023,514
49.58,32.783,1.011,1023,1023,511
49.79,33.794,1.011,1023,1022,503
50.01,34.805,1.011,1023,1023,498
50.22,35.815,1.011,1023,1023,496
50.53,36.826,1.011,1023,1023,490
50.75,35.815,-1.011,1022,1022,487
50.86,36.826,1.011,1023,1023,486
50.97,37.837,1.011,1023,1023,481
51.29,38.848,1.011,1023,1022,449
51.60,39.858,1.011,1022,1023,441
51.81,38.848,-1.011,1023,1023,435
52.03,39.858,1.011,1023,1023,430
52.34,38.848,-1.011,1023,1023,425
52.45,39.858,1.011,1023,1023,423
52.57,40.869,1.011,1022,1023,422
52.88,41.880,1.011,1023,1022,418
52.99,35.815,-6.064,1023,1023,449
53.11,32.783,-3.032,1023,1023,515
53.22,30.762,-2.021,1022,1023,531
53.43,28.740,-2.021,1023,1023,565
53.65,26.719,-2.021,1023,1023,641
53.76,24.697,-2.021,1023,1023,651
54.07,23.687,-1.011,1023,1023,689
54.19,22.676,-1.011,1022,1023,717
54.30,21.665,-1.011,1022,1023,722
54.62,20.654,-1.011,1023,1023,789
54.73,19.644,-1.011,1022,1023,795
54.84,20.654,1.011,1023,1023,799
54.95,19.644,-1.011,1023,1023,830
55.06,18.633,-1.011,1022,1023,831
55.28,17.622,-1.011,1023,1023,859
55.39,18.633,1.011,1023,1023,859
55.81,17.622,-1.011,1023,1022,1023
56.02,16.611,-1.011,1023,1023,1023
56.14,17.622,1.011,1023,1023,1023
56.25,16.611,-1.011,1023,1022,1023
56.36,17.622,1.011,1022,1022,1022
56.48,18.633,1.011,1023,1023,1023
56.59,17.622,-1.011,1023,1023,1023
57.11,16.611,-1.011,1023,1023,1022
57.22,17.622,1.011,1023,1023,1023
57.34,15.601,-2.021,1022,1023,1023
57.45,17.622,2.021,1023,1023,1023
57.56,16.611,-1.011,1023,1023,1023
57.68,17.622,1.011,1022,1023,1023
57.89,16.611,-1.011,1023,1023,1023
58.31,17.622,1.011,1022,1023,1023
58.72,16.611,-1.011,1023,1023,1023
58.94,17.622,1.011,1023,1022,1023
59.25,16.611,-1.011,1023,1023,1022
59.47,17.622,1.011,1023,1023,1023
59.68,16.611,-1.011,1022,1023,1022
59.80,17.622,1.011,1023,1023,1023
59.91,18.633,1.011,1022,1022,1023
60.02,17.622,-1.011,1023,1022,1023
