Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
16.80,19.644,-1.011,1022,1023,1023
16.91,20.654,1.011,1023,1023,1023
17.33,21.665,1.011,1023,1023,1023
17.44,20.654,-1.011,1022,1022,1023
17.76,19.644,-1.011,1023,1023,1023
17.87,20.654,1.011,1023,1023,1023
17.98,21.665,1.011,1023,1023,1023
18.10,22.676,1.011,1022,1023,907
18.21,24.697,2.021,1023,1023,836
18.32,26.719,2.021,1023,1023,737
18.53,25.708,-1.011,1023,1023,809
18.64,24.697,-1.011,1023,1023,828
18.76,25.708,1.011,1023,1023,851
18.87,24.697,-1.011,1023,1023,847
18.98,23.687,-1.011,1023,1023,834
19.40,22.676,-1.011,1023,1023,874
19.51,24.697,2.021,1022,1023,868
20.13,25.708,1.011,1023,1023,810
20.65,26.719,1.011,1023,1023,780
20.86,25.708,-1.011,1023,1022,753
21.07,26.719,1.011,1022,1022,740
21.19,25.708,-1.011,1023,1023,732
21.30,26.719,1.011,1022,1022,731
21.51,25.708,-1.011,1023,1023,724
21.73,26.719,1.011,1023,1023,724
21.84,27.729,1.011,1023,1023,723
21.95,26.719,-1.011,1022,1023,725
22.06,27.729,1.011,1023,1023,719
22.17,26.719,-1.011,1023,1023,721
22.79,28.740,2.021,1023,1023,717
22.90,27.729,-1.011,1023,1023,709
23.42,26.719,-1.011,1022,1023,696
23.53,28.740,2.021,1023,1023,686
24.05,29.751,1.011,1023,1023,657
24.16,28.740,-1.011,1023,1023,656
24.28,30.762,2.021,1022,1023,653
24.39,28.740,-2.021,1022,1022,652
25.51,29.751,1.011,1023,1023,677
25.63,28.740,-1.011,1022,1023,677
25.74,27.729,-1.011,1023,1023,676
25.85,28.740,1.011,1023,1023,678
26.17,29.751,1.011,1023,1023,674
26.28,28.740,-1.011,1023,1023,672
26.39,27.729,-1.011,1023,1023,674
26.50,29.751,2.021,1023,1023,674
27.22,28.740,-1.011,1023,1022,643
27.33,30.762,2.021,1023,1023,642
27.45,29.751,-1.011,1023,1023,640
27.66,28.740,-1.011,1023,1023,648
28.28,29.751,1.011,1023,1023,647
28.59,30.762,1.011,1023,1023,644
28.71,28.740,-2.021,1023,1023,647
28.82,29.751,1.011,1023,1023,639
29.13,30.762,1.011,1023,1022,633
29.35,29.751,-1.011,1023,1023,630
29.46,28.740,-1.011,1023,1023,629
29.57,29.751,1.011,1023,1023,628
29.79,30.762,1.011,1023,1023,629
30.00,29.751,-1.011,1022,1022,622
30.11,30.762,1.011,1023,1023,616
30.32,31.772,1.011,1023,1023,617
30.44,30.762,-1.011,1023,1022,617
30.55,31.772,1.011,1022,1022,614
30.76,32.783,1.011,1023,1023,611
30.87,31.772,-1.011,1023,1023,608
31.19,32.783,1.011,1023,1023,605
31.50,31.772,-1.011,1023,1023,604
31.62,32.783,1.011,1023,1023,601
31.93,31.772,-1.011,1023,1023,604
32.04,32.783,1.011,1023,1023,604
32.15,33.794,1.011,1023,1023,604
32.27,32.783,-1.011,1023,1023,602
32.48,31.772,-1.011,1023,1023,602
32.59,32.783,1.011,1023,1023,601
32.81,31.772,-1.011,1023,1023,601
32.92,32.783,1.011,1023,1023,601
33.03,31.772,-1.011,1023,1023,602
33.15,32.783,1.011,1023,1023,601
33.56,33.794,1.011,1023,1022,592
33.67,32.783,-1.011,1023,1023,591
34.09,33.794,1.011,1022,1023,592
34.20,32.783,-1.011,1023,1023,593
34.31,33.794,1.011,1023,1023,595
34.43,32.783,-1.011,1023,1023,598
34.54,33.794,1.011,1023,1022,605
34.85,32.783,-1.011,1023,1023,585
34.97,33.794,1.011,1023,1023,580
35.08,34.805,1.011,1022,1023,576
35.19,33.794,-1.011,1023,1023,576
35.30,34.805,1.011,1022,1023,572
35.42,33.794,-1.011,1023,1023,575
35.53,34.805,1.011,1023,1023,572
35.64,33.794,-1.011,1022,1023,578
35.75,34.805,1.011,1023,1023,585
36.07,33.794,-1.011,1022,1023,577
36.18,34.805,1.011,1023,1023,572
36.39,35.815,1.011,1022,1022,571
36.61,36.826,1.011,1023,1023,567
36.72,35.815,-1.011,1023,1023,565
36.83,34.805,-1.011,1023,1023,564
36.94,35.815,1.011,1023,1023,562
37.06,34.805,-1.011,1023,1023,561
37.17,35.815,1.011,1023,1023,563
37.28,33.794,-2.021,1023,1023,585
37.49,34.805,1.011,1023,1023,577
37.61,35.815,1.011,1023,1023,568
37.72,34.805,-1.011,1023,1023,570
38.24,36.826,2.021,1023,1023,556
38.35,35.815,-1.011,1023,1023,557
38.56,36.826,1.011,1023,1023,556
38.88,37.837,1.011,1023,1023,551
39.09,36.826,-1.011,1023,1022,548
39.20,35.815,-1.011,1023,1023,549
39.31,36.826,1.011,1023,1023,553
39.43,37.837,1.011,1023,1023,546
39.54,36.826,-1.011,1022,1023,551
40.06,35.815,-1.011,1023,1022,553
40.17,36.826,1.011,1023,1023,550
40.48,37.837,1.011,1023,1023,546
40.70,38.848,1.011,1023,1023,545
40.81,37.837,-1.011,1023,1022,547
41.22,36.826,-1.011,1023,1023,547
41.54,37.837,1.011,1022,1023,545
41.85,36.826,-1.011,1023,1023,546
42.07,37.837,1.011,1023,1023,545
42.18,36.826,-1.011,1023,1023,545
42.29,38.848,2.021,1023,1023,544
42.40,36.826,-2.021,1023,1023,543
42.52,37.837,1.011,1023,1023,543
42.73,36.826,-1.011,1023,1023,545
42.94,37.837,1.011,1023,1023,545
43.16,38.848,1.011,1023,1022,543
43.27,37.837,-1.011,1023,1023,541
43.38,38.848,1.011,1023,1023,542
43.49,37.837,-1.011,1023,1023,541
43.71,36.826,-1.011,1023,1023,541
43.82,37.837,1.011,1023,1023,542
44.44,36.826,-1.011,1023,1023,540
44.55,37.837,1.011,1022,1023,540
44.77,36.826,-1.011,1023,1023,541
44.88,37.837,1.011,1023,1023,541
45.29,38.848,1.011,1023,1023,540
45.40,37.837,-1.011,1023,1023,539
45.52,38.848,1.011,1023,1023,538
46.24,39.858,1.011,1023,1023,540
46.35,37.837,-2.021,1023,1023,540
46.46,38.848,1.011,1023,1023,540
47.18,39.858,1.011,1023,1023,526
47.70,38.848,-1.011,1023,1023,524
47.81,37.837,-1.011,1023,1023,526
48.03,38.848,1.011,1023,1023,525
48.74,39.858,1.011,1023,1023,520
49.06,38.848,-1.011,1023,1023,517
49.17,39.858,1.011,1023,1023,519
49.49,40.869,1.011,1023,1023,516
49.70,39.858,-1.011,1023,1023,514
49.81,40.869,1.011,1023,1022,512
50.02,41.880,1.011,1023,1023,513
50.14,39.858,-2.021,1023,1022,517
50.45,40.869,1.011,1022,1023,516
50.56,39.858,-1.011,1023,1022,515
50.98,40.869,1.011,1023,1023,512
51.50,38.848,-2.021,1023,1023,515
51.61,40.869,2.021,1023,1023,517
51.82,41.880,1.011,1023,1023,507
51.94,39.858,-2.021,1023,1023,512
52.55,40.869,1.011,1023,1023,512
52.67,38.848,-2.021,1023,1023,510
52.78,39.858,1.011,1023,1021,513
52.89,40.869,1.011,1023,1023,511
53.20,39.858,-1.011,1023,1023,511
53.42,40.869,1.011,1023,1023,512
53.53,38.848,-2.021,1023,1023,516
53.85,37.837,-1.011,1023,1023,538
53.96,38.848,1.011,1023,1023,538
54.27,39.858,1.011,1022,1023,524
54.49,38.848,-1.011,1023,1023,529
54.60,37.837,-1.011,1023,1023,536
54.71,35.815,-2.021,1023,1023,558
54.93,34.805,-1.011,1022,1023,578
55.04,33.794,-1.011,1023,1023,600
55.15,32.783,-1.011,1023,1023,603
55.26,31.772,-1.011,1023,1023,628
55.38,30.762,-1.011,1023,1023,633
55.49,28.740,-2.021,1022,1023,656
55.60,27.729,-1.011,1023,1023,708
55.72,26.719,-1.011,1023,1023,720
56.03,27.729,1.011,1023,1023,696
56.14,26.719,-1.011,1023,1023,695
56.26,25.708,-1.011,1023,1023,693
56.37,26.719,1.011,1023,1023,691
57.09,25.708,-1.011,1023,1023,737
57.20,26.719,1.011,1023,1022,738
57.31,24.697,-2.021,1022,1023,739
57.83,26.719,2.021,1023,1023,745
57.94,24.697,-2.021,1023,1023,765
58.26,23.687,-1.011,1022,1023,786
58.57,24.697,1.011,1023,1023,813
58.69,23.687,-1.011,1023,1023,816
58.90,22.676,-1.011,1023,1023,816
59.01,23.687,1.011,1023,1023,840
59.22,22.676,-1.011,1023,1022,869
59.64,21.665,-1.011,1023,1023,888
59.96,19.644,-2.021,1023,1022,915
60.07,21.665,2.021,1023,1023,927
60.18,20.654,-1.011,1023,1023,926
