Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
27.46,31.772,-1.011,1023,1023,642
27.57,32.783,1.011,1023,1023,642
27.99,33.794,1.011,1023,1023,644
28.10,32.783,-1.011,1023,1023,642
28.31,33.794,1.011,1023,1023,643
28.43,32.783,-1.011,1023,1023,642
28.54,33.794,1.011,1023,1023,641
28.65,32.783,-1.011,1022,1023,641
28.76,33.794,1.011,1023,1023,644
28.98,32.783,-1.011,1023,1023,644
29.09,33.794,1.011,1022,1023,643
29.51,32.783,-1.011,1023,1023,644
29.62,33.794,1.011,1023,1022,642
29.83,32.783,-1.011,1023,1023,644
30.15,33.794,1.011,1022,1023,642
30.26,32.783,-1.011,1022,1023,643
30.37,33.794,1.011,1023,1023,644
31.19,34.805,1.011,1022,1023,632
31.30,33.794,-1.011,1023,1023,633
31.62,34.805,1.011,1023,1023,629
31.73,33.794,-1.011,1023,1023,629
31.84,34.805,1.011,1023,1023,627
31.95,33.794,-1.011,1023,1022,623
32.07,34.805,1.011,1022,1023,621
32.48,33.794,-1.011,1023,1023,624
32.80,34.805,1.011,1023,1023,622
33.11,33.794,-1.011,1022,1023,622
33.23,34.805,1.011,1023,1023,620
33.34,35.815,1.011,1023,1022,620
33.55,34.805,-1.011,1022,1023,619
33.77,35.815,1.011,1023,1022,618
33.88,34.805,-1.011,1023,1023,616
33.99,35.815,1.011,1023,1023,617
34.61,34.805,-1.011,1022,1023,616
35.33,36.826,2.021,1023,1023,610
35.44,35.815,-1.011,1022,1023,614
35.76,34.805,-1.011,1023,1023,613
35.97,35.815,1.011,1023,1022,611
36.18,36.826,1.011,1023,1023,610
36.29,35.815,-1.011,1023,1023,610
36.61,36.826,1.011,1023,1023,609
36.72,35.815,-1.011,1022,1023,608
37.34,36.826,1.011,1023,1023,606
37.55,35.815,-1.011,1023,1022,605
37.67,36.826,1.011,1023,1023,606
38.08,35.815,-1.011,1023,1023,604
38.20,37.837,2.021,1023,1023,603
38.31,35.815,-2.021,1023,1023,604
38.62,36.826,1.011,1023,1023,605
39.04,37.837,1.011,1023,1023,602
39.15,36.826,-1.011,1023,1023,603
39.26,37.837,1.011,1023,1023,602
39.48,36.826,-1.011,1023,1023,602
39.59,37.837,1.011,1023,1023,601
39.80,36.826,-1.011,1022,1023,601
39.91,37.837,1.011,1023,1023,600
40.43,36.826,-1.011,1023,1023,600
40.54,37.837,1.011,1022,1023,598
40.65,36.826,-1.011,1022,1023,602
40.87,37.837,1.011,1022,1023,601
41.49,36.826,-1.011,1023,1023,594
41.60,37.837,1.011,1023,1022,605
41.71,38.848,1.011,1023,1023,610
41.82,37.837,-1.011,1023,1023,605
42.04,38.848,1.011,1023,1023,600
42.15,37.837,-1.011,1022,1022,598
42.26,38.848,1.011,1023,1023,598
42.48,39.858,1.011,1023,1023,598
42.59,40.869,1.011,1022,1023,597
42.70,39.858,-1.011,1022,1022,596
42.81,38.848,-1.011,1023,1023,597
43.43,37.837,-1.011,1022,1023,607
43.54,38.848,1.011,1022,1023,598
43.76,39.858,1.011,1023,1023,596
43.87,38.848,-1.011,1022,1023,595
43.98,39.858,1.011,1023,1023,594
44.20,38.848,-1.011,1023,1023,594
44.51,39.858,1.011,1023,1023,592
44.62,38.848,-1.011,1023,1023,591
45.34,39.858,1.011,1023,1023,588
45.56,38.848,-1.011,1023,1023,589
45.67,39.858,1.011,1023,1023,589
45.88,38.848,-1.011,1023,1023,590
46.00,39.858,1.011,1023,1023,590
46.31,38.848,-1.011,1023,1023,588
46.42,39.858,1.011,1023,1023,588
46.63,38.848,-1.011,1023,1023,590
46.75,39.858,1.011,1023,1023,591
46.86,38.848,-1.011,1022,1023,590
47.07,39.858,1.011,1023,1023,590
47.29,38.848,-1.011,1023,1023,592
47.60,39.858,1.011,1022,1023,593
47.71,38.848,-1.011,1022,1023,594
47.83,39.858,1.011,1023,1023,594
48.14,38.848,-1.011,1023,1023,593
48.25,39.858,1.011,1023,1023,591
48.37,40.869,1.011,1023,1023,585
48.48,39.858,-1.011,1023,1023,585
48.79,40.869,1.011,1023,1022,585
48.90,39.858,-1.011,1023,1023,589
49.12,38.848,-1.011,1023,1023,583
49.23,39.858,1.011,1022,1023,582
49.55,37.837,-2.021,1022,1022,601
49.66,35.815,-2.021,1023,1023,621
49.77,33.794,-2.021,1023,1023,647
49.88,32.783,-1.011,1022,1022,645
50.00,33.794,1.011,1023,1023,642
50.11,34.805,1.011,1023,1023,635
50.22,33.794,-1.011,1023,1023,629
50.54,31.772,-2.021,1023,1023,641
50.75,29.751,-2.021,1023,1023,679
50.86,30.762,1.011,1023,1023,675
50.97,29.751,-1.011,1023,1023,657
51.09,28.740,-1.011,1023,1023,662
51.20,26.719,-2.021,1022,1023,666
51.31,27.729,1.011,1023,1023,665
51.53,26.719,-1.011,1023,1023,690
51.64,25.708,-1.011,1023,1023,700
51.75,26.719,1.011,1023,1023,705
51.87,25.708,-1.011,1023,1023,705
52.08,24.697,-1.011,1022,1023,705
52.19,25.708,1.011,1023,1023,704
52.40,24.697,-1.011,1023,1022,733
52.72,23.687,-1.011,1023,1023,763
52.83,24.697,1.011,1023,1022,781
52.95,23.687,-1.011,1022,1023,782
53.46,22.676,-1.011,1023,1023,841
53.58,21.665,-1.011,1023,1023,844
53.69,22.676,1.011,1023,1022,841
54.21,21.665,-1.011,1023,1023,840
54.62,20.654,-1.011,1023,1023,858
54.73,21.665,1.011,1023,1023,875
54.85,20.654,-1.011,1023,1023,865
54.96,21.665,1.011,1022,1022,887
55.07,19.644,-2.021,1022,1023,888
55.18,20.654,1.011,1023,1023,887
55.50,21.665,1.011,1023,1023,889
55.71,20.654,-1.011,1023,1023,879
56.43,19.644,-1.011,1023,1023,893
56.54,20.654,1.011,1022,1023,894
56.76,19.644,-1.011,1023,1022,890
56.87,20.654,1.011,1023,1023,915
57.79,19.644,-1.011,1023,1023,1023
57.91,20.654,1.011,1023,1022,1023
58.02,19.644,-1.011,1023,1023,1023
58.13,20.654,1.011,1023,1023,1023
58.45,19.644,-1.011,1023,1023,1023
58.56,20.654,1.011,1023,1023,1023
58.68,19.644,-1.011,1022,1023,1023
58.99,20.654,1.011,1023,1023,1023
59.10,19.644,-1.011,1023,1023,1023
59.52,18.633,-1.011,1022,1023,1023
59.63,19.644,1.011,1023,1023,1023
60.05,18.633,-1.011,1023,1023,1023
60.17,19.644,1.011,1023,1023,1023
60.28,18.633,-1.011,1023,1023,1023
