Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
25.03,36.826,-1.011,1023,1023,308
25.14,37.837,1.011,1022,1022,308
25.25,36.826,-1.011,1023,1023,309
25.36,37.837,1.011,1022,1022,308
25.48,36.826,-1.011,1023,1023,308
25.59,37.837,1.011,1022,1023,308
26.21,38.848,1.011,1023,1023,308
26.32,36.826,-2.021,1023,1023,308
26.43,37.837,1.011,1023,1023,308
26.85,38.848,1.011,1023,1023,307
26.96,35.815,-3.032,1022,1023,307
27.07,37.837,2.021,1023,1023,307
27.49,38.848,1.011,1023,1023,307
27.60,37.837,-1.011,1022,1023,307
27.81,38.848,1.011,1023,1023,306
28.13,37.837,-1.011,1023,1023,306
28.24,38.848,1.011,1023,1023,307
28.45,39.858,1.011,1023,1023,306
28.56,38.848,-1.011,1023,1023,306
28.88,39.858,1.011,1023,1023,307
29.19,38.848,-1.011,1023,1023,306
29.31,39.858,1.011,1022,1023,307
29.62,38.848,-1.011,1023,1023,307
30.04,39.858,1.011,1023,1023,306
30.15,38.848,-1.011,1023,1023,306
30.26,40.869,2.021,1023,1023,305
30.58,39.858,-1.011,1023,1023,304
30.89,40.869,1.011,1023,1023,305
31.00,38.848,-2.021,1022,1023,305
31.12,40.869,2.021,1023,1023,305
31.53,39.858,-1.011,1023,1023,306
31.85,38.848,-1.011,1023,1023,306
32.06,37.837,-1.011,1023,1023,306
32.18,36.826,-1.011,1023,1022,307
32.29,35.815,-1.011,1023,1023,308
32.40,34.805,-1.011,1022,1023,307
32.62,35.815,1.011,1022,1023,307
32.83,33.794,-2.021,1023,1023,308
33.14,32.783,-1.011,1023,1023,311
33.66,31.772,-1.011,1023,1023,311
33.77,32.783,1.011,1023,1023,310
33.89,31.772,-1.011,1022,1023,310
34.40,30.762,-1.011,1023,1023,310
34.52,31.772,1.011,1022,1023,310
34.73,30.762,-1.011,1023,1023,310
34.94,29.751,-1.011,1023,1023,310
35.06,30.762,1.011,1022,1022,310
35.47,31.772,1.011,1023,1023,310
35.58,30.762,-1.011,1023,1023,309
35.80,31.772,1.011,1023,1023,311
35.91,30.762,-1.011,1023,1023,313
36.12,29.751,-1.011,1022,1023,313
36.24,28.740,-1.011,1023,1023,313
36.35,29.751,1.011,1023,1023,314
36.87,30.762,1.011,1023,1023,314
36.98,28.740,-2.021,1023,1023,314
37.09,30.762,2.021,1023,1023,315
37.20,29.751,-1.011,1023,1023,314
37.32,28.740,-1.011,1023,1022,314
37.53,27.729,-1.011,1023,1023,315
37.74,28.740,1.011,1023,1023,314
37.96,27.729,-1.011,1023,1023,316
38.17,26.719,-1.011,1023,1023,317
38.59,27.729,1.011,1022,1023,318
38.70,25.708,-2.021,1022,1023,318
39.02,24.697,-1.011,1022,1023,319
39.13,25.708,1.011,1023,1023,319
39.65,24.697,-1.011,1023,1023,319
39.86,25.708,1.011,1023,1023,318
39.97,23.687,-2.021,1023,1023,318
40.18,24.697,1.011,1023,1023,318
40.80,22.676,-2.021,1022,1023,319
41.12,23.687,1.011,1023,1023,318
41.33,24.697,1.011,1023,1023,318
41.44,23.687,-1.011,1023,1023,318
41.66,24.697,1.011,1023,1023,318
41.77,23.687,-1.011,1023,1023,319
41.88,24.697,1.011,1023,1023,318
41.99,23.687,-1.011,1023,1023,318
42.11,22.676,-1.011,1023,1023,318
42.22,23.687,1.011,1022,1023,319
42.33,22.676,-1.011,1022,1023,319
42.85,21.665,-1.011,1023,1023,321
42.96,22.676,1.011,1023,1022,321
43.28,21.665,-1.011,1023,1023,321
43.39,22.676,1.011,1023,1023,322
43.50,21.665,-1.011,1022,1023,322
43.61,20.654,-1.011,1023,1023,322
43.73,21.665,1.011,1023,1023,321
43.84,20.654,-1.011,1022,1023,321
44.05,21.665,1.011,1023,1023,322
44.16,19.644,-2.021,1023,1023,322
44.28,20.654,1.011,1022,1023,322
44.90,21.665,1.011,1023,1022,323
45.01,20.654,-1.011,1023,1023,320
45.12,21.665,1.011,1023,1023,319
45.23,22.676,1.011,1023,1023,318
45.34,23.687,1.011,1023,1023,316
45.46,25.708,2.021,1022,1023,313
45.67,26.719,1.011,1023,1023,311
45.98,28.740,2.021,1022,1023,311
46.09,27.729,-1.011,1023,1023,310
46.21,28.740,1.011,1023,1023,311
46.32,27.729,-1.011,1023,1022,311
46.53,26.719,-1.011,1023,1023,311
46.95,27.729,1.011,1023,1023,310
47.26,28.740,1.011,1023,1023,310
47.38,27.729,-1.011,1023,1023,310
47.49,28.740,1.011,1023,1023,310
47.60,29.751,1.011,1023,1022,310
47.92,30.762,1.011,1023,1023,309
48.03,29.751,-1.011,1023,1022,309
48.14,30.762,1.011,1022,1023,309
48.25,29.751,-1.011,1023,1023,310
48.36,30.762,1.011,1023,1023,309
48.48,29.751,-1.011,1023,1023,309
48.69,30.762,1.011,1023,1023,309
49.41,29.751,-1.011,1023,1023,308
49.52,30.762,1.011,1022,1022,308
49.74,31.772,1.011,1023,1023,306
50.15,32.783,1.011,1023,1023,304
50.26,31.772,-1.011,1023,1023,304
50.38,32.783,1.011,1023,1023,303
50.59,33.794,1.011,1023,1023,304
50.70,32.783,-1.011,1022,1023,304
50.81,33.794,1.011,1023,1023,304
51.03,32.783,-1.011,1023,1023,303
51.14,34.805,2.021,1022,1023,303
51.25,33.794,-1.011,1022,1023,303
51.57,34.805,1.011,1023,1023,303
51.68,35.815,1.011,1023,1023,304
51.79,34.805,-1.011,1023,1023,303
51.90,33.794,-1.011,1023,1023,304
52.02,34.805,1.011,1022,1023,304
52.23,33.794,-1.011,1023,1023,304
52.34,34.805,1.011,1023,1023,304
52.45,33.794,-1.011,1022,1023,304
52.57,34.805,1.011,1023,1023,304
52.68,32.783,-2.021,1023,1023,304
52.79,31.772,-1.011,1023,1023,307
52.90,28.740,-3.032,1023,1022,313
53.02,24.697,-4.043,1023,1023,317
53.23,22.676,-2.021,1022,1023,320
53.45,20.654,-2.021,1023,1023,321
53.56,19.644,-1.011,1023,1023,331
53.77,18.633,-1.011,1023,1023,353
53.88,19.644,1.011,1023,1023,353
54.00,17.622,-2.021,1023,1023,357
54.11,18.633,1.011,1023,1023,362
54.42,17.622,-1.011,1022,1023,1020
54.54,18.633,1.011,1023,1023,1019
54.65,17.622,-1.011,1022,1023,1019
54.77,18.633,1.011,1023,1023,1020
54.88,17.622,-1.011,1023,1023,1019
54.99,18.633,1.011,1023,1023,1020
55.11,17.622,-1.011,1022,1023,1020
55.32,18.633,1.011,1023,1023,1019
55.43,19.644,1.011,1022,1023,1019
55.54,17.622,-2.021,1022,1023,1020
55.76,18.633,1.011,1023,1023,1019
56.08,19.644,1.011,1023,1023,1019
56.19,18.633,-1.011,1022,1023,1020
56.71,19.644,1.011,1023,1023,1020
56.82,17.622,-2.021,1023,1023,1020
56.94,18.633,1.011,1023,1023,1020
57.15,19.644,1.011,1022,1022,1020
57.26,18.633,-1.011,1023,1023,1020
57.38,17.622,-1.011,1023,1023,1020
57.59,19.644,2.021,1023,1023,1020
57.70,17.622,-2.021,1023,1023,1020
57.82,18.633,1.011,1023,1023,1020
58.74,17.622,-1.011,1023,1023,1021
58.85,18.633,1.011,1022,1023,1021
59.07,17.622,-1.011,1023,1023,1020
59.79,18.633,1.011,1023,1022,1020
60.31,17.622,-1.011,1023,1023,1020
